"","ai","aj","goodness"
"2435",0.1,0.24,89.3126537156938
"2436",0.11,0.24,89.5473365872632
"2437",0.12,0.24,89.7820194588326
"2438",0.13,0.24,90.016702330402
"2439",0.14,0.24,90.2513852019714
"2440",0.15,0.24,90.4860680735408
"2441",0.16,0.24,90.7207509451101
"2442",0.17,0.24,90.9554338166795
"2443",0.18,0.24,91.1901166882489
"2444",0.19,0.24,91.4247995598183
"2445",0.2,0.24,91.6594824313877
"2446",0.21,0.24,91.894165302957
"2447",0.22,0.24,92.1288481745264
"2448",0.23,0.24,92.3635310460958
"2449",0.24,0.24,92.5982139176652
"2450",0.25,0.24,92.8328967892346
"2451",0.26,0.24,93.067579660804
"2452",0.27,0.24,93.3022625323733
"2453",0.28,0.24,93.5369454039427
"2454",0.29,0.24,93.7716282755121
"2455",0.3,0.24,94.0063111470815
"2456",0.31,0.24,94.2409940186509
"2457",0.32,0.24,94.4756768902203
"2458",0.33,0.24,94.7103597617896
"2459",0.34,0.24,94.945042633359
"2460",0.35,0.24,95.1797255049284
"2461",0.36,0.24,95.4144083764978
"2462",0.37,0.24,95.6490912480672
"2463",0.38,0.24,95.8837741196366
"2464",0.39,0.24,96.118456991206
"2465",0.4,0.24,96.3531398627753
"2466",0.41,0.24,96.5878227343447
"2467",0.42,0.24,96.8225056059141
"2468",0.43,0.24,97.0571884774835
"2469",0.44,0.24,97.2918713490529
"2470",0.45,0.24,97.5265542206223
"2471",0.46,0.24,97.7612370921916
"2472",0.47,0.24,97.995919963761
"2473",0.48,0.24,98.2306028353304
"2474",0.49,0.24,98.4652857068998
"2475",0.5,0.24,98.6999685784692
"2476",0.51,0.24,98.9346514500386
"2477",0.52,0.24,99.1693343216079
"2478",0.53,0.24,99.4040171931773
"2479",0.54,0.24,99.6387000647467
"2480",0.55,0.24,99.8733829363161
"2481",0.56,0.24,100.108065807885
"2482",0.57,0.24,100.342748679455
"2483",0.58,0.24,100.577431551024
"2484",0.59,0.24,100.812114422594
"2485",0.6,0.24,101.046797294163
"2486",0.61,0.24,101.281480165732
"2487",0.62,0.24,101.516163037302
"2488",0.63,0.24,101.750845908871
"2489",0.64,0.24,101.985528780441
"2490",0.65,0.24,102.22021165201
"2491",0.66,0.24,102.454894523579
"2492",0.67,0.24,102.689577395149
"2493",0.68,0.24,102.924260266718
"2494",0.69,0.24,103.158943138287
"2495",0.7,0.24,103.393626009857
"2496",0.71,0.24,103.628308881426
"2497",0.72,0.24,103.862991752996
"2498",0.73,0.24,104.097674624565
"2499",0.74,0.24,104.332357496134
"2500",0.75,0.24,104.567040367704
"2501",0.76,0.24,104.801723239273
"2502",0.77,0.24,105.036406110843
"2503",0.78,0.24,105.271088982412
"2504",0.79,0.24,105.505771853981
"2505",0.8,0.24,105.740454725551
"2506",0.81,0.24,105.97513759712
"2507",0.82,0.24,106.209820468689
"2508",0.83,0.24,106.444503340259
"2509",0.84,0.24,106.679186211828
"2510",0.85,0.24,106.913869083398
"2511",0.86,0.24,107.148551954967
"2512",0.87,0.24,107.383234826536
"2513",0.88,0.24,107.617917698106
"2514",0.89,0.24,107.852600569675
"2515",0.9,0.24,108.087283441244
"2516",0.91,0.24,108.321966312814
"2517",0.92,0.24,108.556649184383
"2518",0.93,0.24,108.791332055953
"2519",0.94,0.24,109.026014927522
"2520",0.95,0.24,109.260697799091
"2521",0.96,0.24,109.495380670661
"2522",0.97,0.24,109.73006354223
"2523",0.98,0.24,109.9647464138
"2524",0.99,0.24,110.199429285369
"2525",1,0.24,111.430965055909
"2526",0,0.25,86.965825
"2527",0.01,0.25,87.2007763215694
"2528",0.02,0.25,87.4357276431388
"2529",0.03,0.25,87.6706789647082
"2530",0.04,0.25,87.9056302862775
"2531",0.05,0.25,88.1405816078469
"2532",0.06,0.25,88.3755329294163
"2533",0.07,0.25,88.6104842509857
"2534",0.08,0.25,88.8454355725551
"2535",0.09,0.25,89.0803868941245
"2536",0.1,0.25,89.3153382156938
"2537",0.11,0.25,89.5502895372632
"2538",0.12,0.25,89.7852408588326
"2539",0.13,0.25,90.020192180402
"2540",0.14,0.25,90.2551435019714
"2541",0.15,0.25,90.4900948235408
"2542",0.16,0.25,90.7250461451101
"2543",0.17,0.25,90.9599974666795
"2544",0.18,0.25,91.1949487882489
"2545",0.19,0.25,91.4299001098183
"2546",0.2,0.25,91.6648514313877
"2547",0.21,0.25,91.8998027529571
"2548",0.22,0.25,92.1347540745264
"2549",0.23,0.25,92.3697053960958
"2550",0.24,0.25,92.6046567176652
"2551",0.25,0.25,92.8396080392346
"2552",0.26,0.25,93.074559360804
"2553",0.27,0.25,93.3095106823734
"2554",0.28,0.25,93.5444620039427
"2555",0.29,0.25,93.7794133255121
"2556",0.3,0.25,94.0143646470815
"2557",0.31,0.25,94.2493159686509
"2558",0.32,0.25,94.4842672902202
"2559",0.33,0.25,94.7192186117897
"2560",0.34,0.25,94.954169933359
"2561",0.35,0.25,95.1891212549284
"2562",0.36,0.25,95.4240725764978
"2563",0.37,0.25,95.6590238980672
"2564",0.38,0.25,95.8939752196366
"2565",0.39,0.25,96.128926541206
"2566",0.4,0.25,96.3638778627753
"2567",0.41,0.25,96.5988291843447
"2568",0.42,0.25,96.8337805059141
"2569",0.43,0.25,97.0687318274835
"2570",0.44,0.25,97.3036831490529
"2571",0.45,0.25,97.5386344706223
"2572",0.46,0.25,97.7735857921916
"2573",0.47,0.25,98.008537113761
"2574",0.48,0.25,98.2434884353304
"2575",0.49,0.25,98.4784397568998
"2576",0.5,0.25,98.7133910784692
"2577",0.51,0.25,98.9483424000386
"2578",0.52,0.25,99.1832937216079
"2579",0.53,0.25,99.4182450431773
"2580",0.54,0.25,99.6531963647467
"2581",0.55,0.25,99.8881476863161
"2582",0.56,0.25,100.123099007885
"2583",0.57,0.25,100.358050329455
"2584",0.58,0.25,100.593001651024
"2585",0.59,0.25,100.827952972594
"2586",0.6,0.25,101.062904294163
"2587",0.61,0.25,101.297855615732
"2588",0.62,0.25,101.532806937302
"2589",0.63,0.25,101.767758258871
"2590",0.64,0.25,102.002709580441
"2591",0.65,0.25,102.23766090201
"2592",0.66,0.25,102.472612223579
"2593",0.67,0.25,102.707563545149
"2594",0.68,0.25,102.942514866718
"2595",0.69,0.25,103.177466188287
"2596",0.7,0.25,103.412417509857
"2597",0.71,0.25,103.647368831426
"2598",0.72,0.25,103.882320152996
"2599",0.73,0.25,104.117271474565
"2600",0.74,0.25,104.352222796134
"2601",0.75,0.25,104.587174117704
"2602",0.76,0.25,104.822125439273
"2603",0.77,0.25,105.057076760843
"2604",0.78,0.25,105.292028082412
"2605",0.79,0.25,105.526979403981
"2606",0.8,0.25,105.761930725551
"2607",0.81,0.25,105.99688204712
"2608",0.82,0.25,106.231833368689
"2609",0.83,0.25,106.466784690259
"2610",0.84,0.25,106.701736011828
"2611",0.85,0.25,106.936687333398
"2612",0.86,0.25,107.171638654967
"2613",0.87,0.25,107.406589976536
"2614",0.88,0.25,107.641541298106
"2615",0.89,0.25,107.876492619675
"2616",0.9,0.25,108.111443941244
"2617",0.91,0.25,108.346395262814
"2618",0.92,0.25,108.581346584383
"2619",0.93,0.25,108.816297905953
"2620",0.94,0.25,109.051249227522
"2621",0.95,0.25,109.286200549091
"2622",0.96,0.25,109.521151870661
"2623",0.97,0.25,109.75610319223
"2624",0.98,0.25,109.9910545138
"2625",0.99,0.25,110.226005835369
"2626",1,0.25,111.457810055909
"2627",0,0.26,86.965825
"2628",0.01,0.26,87.2010447715694
"2629",0.02,0.26,87.4362645431388
"2630",0.03,0.26,87.6714843147082
"2631",0.04,0.26,87.9067040862775
"2632",0.05,0.26,88.1419238578469
"2633",0.06,0.26,88.3771436294163
"2634",0.07,0.26,88.6123634009857
"2635",0.08,0.26,88.8475831725551
"2636",0.09,0.26,89.0828029441245
"2637",0.1,0.26,89.3180227156938
"2638",0.11,0.26,89.5532424872632
"2639",0.12,0.26,89.7884622588326
"2640",0.13,0.26,90.023682030402
"2641",0.14,0.26,90.2589018019714
"2642",0.15,0.26,90.4941215735408
"2643",0.16,0.26,90.7293413451101
"2644",0.17,0.26,90.9645611166795
"2645",0.18,0.26,91.1997808882489
"2646",0.19,0.26,91.4350006598183
"2647",0.2,0.26,91.6702204313877
"2648",0.21,0.26,91.9054402029571
"2649",0.22,0.26,92.1406599745264
"2650",0.23,0.26,92.3758797460958
"2651",0.24,0.26,92.6110995176652
"2652",0.25,0.26,92.8463192892346
"2653",0.26,0.26,93.081539060804
"2654",0.27,0.26,93.3167588323734
"2655",0.28,0.26,93.5519786039427
"2656",0.29,0.26,93.7871983755121
"2657",0.3,0.26,94.0224181470815
"2658",0.31,0.26,94.2576379186509
"2659",0.32,0.26,94.4928576902202
"2660",0.33,0.26,94.7280774617897
"2661",0.34,0.26,94.963297233359
"2662",0.35,0.26,95.1985170049284
"2663",0.36,0.26,95.4337367764978
"2664",0.37,0.26,95.6689565480672
"2665",0.38,0.26,95.9041763196365
"2666",0.39,0.26,96.139396091206
"2667",0.4,0.26,96.3746158627753
"2668",0.41,0.26,96.6098356343447
"2669",0.42,0.26,96.8450554059141
"2670",0.43,0.26,97.0802751774835
"2671",0.44,0.26,97.3154949490528
"2672",0.45,0.26,97.5507147206223
"2673",0.46,0.26,97.7859344921916
"2674",0.47,0.26,98.021154263761
"2675",0.48,0.26,98.2563740353304
"2676",0.49,0.26,98.4915938068998
"2677",0.5,0.26,98.7268135784691
"2678",0.51,0.26,98.9620333500386
"2679",0.52,0.26,99.1972531216079
"2680",0.53,0.26,99.4324728931773
"2681",0.54,0.26,99.6676926647467
"2682",0.55,0.26,99.9029124363161
"2683",0.56,0.26,100.138132207885
"2684",0.57,0.26,100.373351979455
"2685",0.58,0.26,100.608571751024
"2686",0.59,0.26,100.843791522594
"2687",0.6,0.26,101.079011294163
"2688",0.61,0.26,101.314231065732
"2689",0.62,0.26,101.549450837302
"2690",0.63,0.26,101.784670608871
"2691",0.64,0.26,102.019890380441
"2692",0.65,0.26,102.25511015201
"2693",0.66,0.26,102.490329923579
"2694",0.67,0.26,102.725549695149
"2695",0.68,0.26,102.960769466718
"2696",0.69,0.26,103.195989238287
"2697",0.7,0.26,103.431209009857
"2698",0.71,0.26,103.666428781426
"2699",0.72,0.26,103.901648552996
"2700",0.73,0.26,104.136868324565
"2701",0.74,0.26,104.372088096134
"2702",0.75,0.26,104.607307867704
"2703",0.76,0.26,104.842527639273
"2704",0.77,0.26,105.077747410843
"2705",0.78,0.26,105.312967182412
"2706",0.79,0.26,105.548186953981
"2707",0.8,0.26,105.783406725551
"2708",0.81,0.26,106.01862649712
"2709",0.82,0.26,106.253846268689
"2710",0.83,0.26,106.489066040259
"2711",0.84,0.26,106.724285811828
"2712",0.85,0.26,106.959505583398
"2713",0.86,0.26,107.194725354967
"2714",0.87,0.26,107.429945126536
"2715",0.88,0.26,107.665164898106
"2716",0.89,0.26,107.900384669675
"2717",0.9,0.26,108.135604441244
"2718",0.91,0.26,108.370824212814
"2719",0.92,0.26,108.606043984383
"2720",0.93,0.26,108.841263755953
"2721",0.94,0.26,109.076483527522
"2722",0.95,0.26,109.311703299091
"2723",0.96,0.26,109.546923070661
"2724",0.97,0.26,109.78214284223
"2725",0.98,0.26,110.0173626138
"2726",0.99,0.26,110.252582385369
"2727",1,0.26,111.484655055909
"2728",0,0.27,86.965825
"2729",0.01,0.27,87.2013132215694
"2730",0.02,0.27,87.4368014431388
"2731",0.03,0.27,87.6722896647082
"2732",0.04,0.27,87.9077778862775
"2733",0.05,0.27,88.1432661078469
"2734",0.06,0.27,88.3787543294163
"2735",0.07,0.27,88.6142425509857
"2736",0.08,0.27,88.8497307725551
"2737",0.09,0.27,89.0852189941245
"2738",0.1,0.27,89.3207072156938
"2739",0.11,0.27,89.5561954372632
"2740",0.12,0.27,89.7916836588326
"2741",0.13,0.27,90.027171880402
"2742",0.14,0.27,90.2626601019714
"2743",0.15,0.27,90.4981483235408
"2744",0.16,0.27,90.7336365451101
"2745",0.17,0.27,90.9691247666795
"2746",0.18,0.27,91.2046129882489
"2747",0.19,0.27,91.4401012098183
"2748",0.2,0.27,91.6755894313877
"2749",0.21,0.27,91.911077652957
"2750",0.22,0.27,92.1465658745264
"2751",0.23,0.27,92.3820540960958
"2752",0.24,0.27,92.6175423176652
"2753",0.25,0.27,92.8530305392346
"2754",0.26,0.27,93.088518760804
"2755",0.27,0.27,93.3240069823733
"2756",0.28,0.27,93.5594952039427
"2757",0.29,0.27,93.7949834255121
"2758",0.3,0.27,94.0304716470815
"2759",0.31,0.27,94.2659598686509
"2760",0.32,0.27,94.5014480902203
"2761",0.33,0.27,94.7369363117896
"2762",0.34,0.27,94.972424533359
"2763",0.35,0.27,95.2079127549284
"2764",0.36,0.27,95.4434009764978
"2765",0.37,0.27,95.6788891980672
"2766",0.38,0.27,95.9143774196366
"2767",0.39,0.27,96.1498656412059
"2768",0.4,0.27,96.3853538627753
"2769",0.41,0.27,96.6208420843447
"2770",0.42,0.27,96.8563303059141
"2771",0.43,0.27,97.0918185274835
"2772",0.44,0.27,97.3273067490529
"2773",0.45,0.27,97.5627949706222
"2774",0.46,0.27,97.7982831921916
"2775",0.47,0.27,98.033771413761
"2776",0.48,0.27,98.2692596353304
"2777",0.49,0.27,98.5047478568998
"2778",0.5,0.27,98.7402360784692
"2779",0.51,0.27,98.9757243000386
"2780",0.52,0.27,99.2112125216079
"2781",0.53,0.27,99.4467007431773
"2782",0.54,0.27,99.6821889647467
"2783",0.55,0.27,99.9176771863161
"2784",0.56,0.27,100.153165407885
"2785",0.57,0.27,100.388653629455
"2786",0.58,0.27,100.624141851024
"2787",0.59,0.27,100.859630072594
"2788",0.6,0.27,101.095118294163
"2789",0.61,0.27,101.330606515732
"2790",0.62,0.27,101.566094737302
"2791",0.63,0.27,101.801582958871
"2792",0.64,0.27,102.037071180441
"2793",0.65,0.27,102.27255940201
"2794",0.66,0.27,102.508047623579
"2795",0.67,0.27,102.743535845149
"2796",0.68,0.27,102.979024066718
"2797",0.69,0.27,103.214512288287
"2798",0.7,0.27,103.450000509857
"2799",0.71,0.27,103.685488731426
"2800",0.72,0.27,103.920976952996
"2801",0.73,0.27,104.156465174565
"2802",0.74,0.27,104.391953396134
"2803",0.75,0.27,104.627441617704
"2804",0.76,0.27,104.862929839273
"2805",0.77,0.27,105.098418060843
"2806",0.78,0.27,105.333906282412
"2807",0.79,0.27,105.569394503981
"2808",0.8,0.27,105.804882725551
"2809",0.81,0.27,106.04037094712
"2810",0.82,0.27,106.275859168689
"2811",0.83,0.27,106.511347390259
"2812",0.84,0.27,106.746835611828
"2813",0.85,0.27,106.982323833398
"2814",0.86,0.27,107.217812054967
"2815",0.87,0.27,107.453300276536
"2816",0.88,0.27,107.688788498106
"2817",0.89,0.27,107.924276719675
"2818",0.9,0.27,108.159764941244
"2819",0.91,0.27,108.395253162814
"2820",0.92,0.27,108.630741384383
"2821",0.93,0.27,108.866229605953
"2822",0.94,0.27,109.101717827522
"2823",0.95,0.27,109.337206049091
"2824",0.96,0.27,109.572694270661
"2825",0.97,0.27,109.80818249223
"2826",0.98,0.27,110.0436707138
"2827",0.99,0.27,110.279158935369
"2828",1,0.27,111.511500055909
"2829",0,0.28,86.965825
"2830",0.01,0.28,87.2015816715694
"2831",0.02,0.28,87.4373383431388
"2832",0.03,0.28,87.6730950147082
"2833",0.04,0.28,87.9088516862775
"2834",0.05,0.28,88.1446083578469
"2835",0.06,0.28,88.3803650294163
"2836",0.07,0.28,88.6161217009857
"2837",0.08,0.28,88.8518783725551
"2838",0.09,0.28,89.0876350441245
"2839",0.1,0.28,89.3233917156938
"2840",0.11,0.28,89.5591483872632
"2841",0.12,0.28,89.7949050588326
"2842",0.13,0.28,90.030661730402
"2843",0.14,0.28,90.2664184019714
"2844",0.15,0.28,90.5021750735408
"2845",0.16,0.28,90.7379317451101
"2846",0.17,0.28,90.9736884166795
"2847",0.18,0.28,91.2094450882489
"2848",0.19,0.28,91.4452017598183
"2849",0.2,0.28,91.6809584313877
"2850",0.21,0.28,91.9167151029571
"2851",0.22,0.28,92.1524717745264
"2852",0.23,0.28,92.3882284460958
"2853",0.24,0.28,92.6239851176652
"2854",0.25,0.28,92.8597417892346
"2855",0.26,0.28,93.095498460804
"2856",0.27,0.28,93.3312551323734
"2857",0.28,0.28,93.5670118039427
"2858",0.29,0.28,93.8027684755121
"2859",0.3,0.28,94.0385251470815
"2860",0.31,0.28,94.2742818186509
"2861",0.32,0.28,94.5100384902203
"2862",0.33,0.28,94.7457951617897
"2863",0.34,0.28,94.981551833359
"2864",0.35,0.28,95.2173085049284
"2865",0.36,0.28,95.4530651764978
"2866",0.37,0.28,95.6888218480672
"2867",0.38,0.28,95.9245785196366
"2868",0.39,0.28,96.160335191206
"2869",0.4,0.28,96.3960918627753
"2870",0.41,0.28,96.6318485343447
"2871",0.42,0.28,96.8676052059141
"2872",0.43,0.28,97.1033618774835
"2873",0.44,0.28,97.3391185490529
"2874",0.45,0.28,97.5748752206223
"2875",0.46,0.28,97.8106318921916
"2876",0.47,0.28,98.046388563761
"2877",0.48,0.28,98.2821452353304
"2878",0.49,0.28,98.5179019068998
"2879",0.5,0.28,98.7536585784692
"2880",0.51,0.28,98.9894152500386
"2881",0.52,0.28,99.2251719216079
"2882",0.53,0.28,99.4609285931773
"2883",0.54,0.28,99.6966852647467
"2884",0.55,0.28,99.9324419363161
"2885",0.56,0.28,100.168198607885
"2886",0.57,0.28,100.403955279455
"2887",0.58,0.28,100.639711951024
"2888",0.59,0.28,100.875468622594
"2889",0.6,0.28,101.111225294163
"2890",0.61,0.28,101.346981965732
"2891",0.62,0.28,101.582738637302
"2892",0.63,0.28,101.818495308871
"2893",0.64,0.28,102.054251980441
"2894",0.65,0.28,102.29000865201
"2895",0.66,0.28,102.525765323579
"2896",0.67,0.28,102.761521995149
"2897",0.68,0.28,102.997278666718
"2898",0.69,0.28,103.233035338287
"2899",0.7,0.28,103.468792009857
"2900",0.71,0.28,103.704548681426
"2901",0.72,0.28,103.940305352996
"2902",0.73,0.28,104.176062024565
"2903",0.74,0.28,104.411818696134
"2904",0.75,0.28,104.647575367704
"2905",0.76,0.28,104.883332039273
"2906",0.77,0.28,105.119088710843
"2907",0.78,0.28,105.354845382412
"2908",0.79,0.28,105.590602053981
"2909",0.8,0.28,105.826358725551
"2910",0.81,0.28,106.06211539712
"2911",0.82,0.28,106.297872068689
"2912",0.83,0.28,106.533628740259
"2913",0.84,0.28,106.769385411828
"2914",0.85,0.28,107.005142083398
"2915",0.86,0.28,107.240898754967
"2916",0.87,0.28,107.476655426536
"2917",0.88,0.28,107.712412098106
"2918",0.89,0.28,107.948168769675
"2919",0.9,0.28,108.183925441244
"2920",0.91,0.28,108.419682112814
"2921",0.92,0.28,108.655438784383
"2922",0.93,0.28,108.891195455953
"2923",0.94,0.28,109.126952127522
"2924",0.95,0.28,109.362708799091
"2925",0.96,0.28,109.598465470661
"2926",0.97,0.28,109.83422214223
"2927",0.98,0.28,110.0699788138
"2928",0.99,0.28,110.305735485369
"2929",1,0.28,111.538345055909
"2930",0,0.29,86.965825
"2931",0.01,0.29,87.2018501215694
"2932",0.02,0.29,87.4378752431388
"2933",0.03,0.29,87.6739003647082
"2934",0.04,0.29,87.9099254862775
"2935",0.05,0.29,88.1459506078469
"2936",0.06,0.29,88.3819757294163
"2937",0.07,0.29,88.6180008509857
"2938",0.08,0.29,88.8540259725551
"2939",0.09,0.29,89.0900510941245
"2940",0.1,0.29,89.3260762156938
"2941",0.11,0.29,89.5621013372632
"2942",0.12,0.29,89.7981264588326
"2943",0.13,0.29,90.034151580402
"2944",0.14,0.29,90.2701767019714
"2945",0.15,0.29,90.5062018235408
"2946",0.16,0.29,90.7422269451101
"2947",0.17,0.29,90.9782520666795
"2948",0.18,0.29,91.2142771882489
"2949",0.19,0.29,91.4503023098183
"2950",0.2,0.29,91.6863274313877
"2951",0.21,0.29,91.9223525529571
"2952",0.22,0.29,92.1583776745264
"2953",0.23,0.29,92.3944027960958
"2954",0.24,0.29,92.6304279176652
"2955",0.25,0.29,92.8664530392346
"2956",0.26,0.29,93.102478160804
"2957",0.27,0.29,93.3385032823734
"2958",0.28,0.29,93.5745284039427
"2959",0.29,0.29,93.8105535255121
"2960",0.3,0.29,94.0465786470815
"2961",0.31,0.29,94.2826037686509
"2962",0.32,0.29,94.5186288902203
"2963",0.33,0.29,94.7546540117897
"2964",0.34,0.29,94.990679133359
"2965",0.35,0.29,95.2267042549284
"2966",0.36,0.29,95.4627293764978
"2967",0.37,0.29,95.6987544980672
"2968",0.38,0.29,95.9347796196366
"2969",0.39,0.29,96.170804741206
"2970",0.4,0.29,96.4068298627753
"2971",0.41,0.29,96.6428549843447
"2972",0.42,0.29,96.8788801059141
"2973",0.43,0.29,97.1149052274835
"2974",0.44,0.29,97.3509303490528
"2975",0.45,0.29,97.5869554706223
"2976",0.46,0.29,97.8229805921916
"2977",0.47,0.29,98.059005713761
"2978",0.48,0.29,98.2950308353304
"2979",0.49,0.29,98.5310559568998
"2980",0.5,0.29,98.7670810784691
"2981",0.51,0.29,99.0031062000386
"2982",0.52,0.29,99.2391313216079
"2983",0.53,0.29,99.4751564431773
"2984",0.54,0.29,99.7111815647467
"2985",0.55,0.29,99.9472066863161
"2986",0.56,0.29,100.183231807885
"2987",0.57,0.29,100.419256929455
"2988",0.58,0.29,100.655282051024
"2989",0.59,0.29,100.891307172594
"2990",0.6,0.29,101.127332294163
"2991",0.61,0.29,101.363357415732
"2992",0.62,0.29,101.599382537302
"2993",0.63,0.29,101.835407658871
"2994",0.64,0.29,102.071432780441
"2995",0.65,0.29,102.30745790201
"2996",0.66,0.29,102.543483023579
"2997",0.67,0.29,102.779508145149
"2998",0.68,0.29,103.015533266718
"2999",0.69,0.29,103.251558388287
"3000",0.7,0.29,103.487583509857
"3001",0.71,0.29,103.723608631426
"3002",0.72,0.29,103.959633752996
"3003",0.73,0.29,104.195658874565
"3004",0.74,0.29,104.431683996134
"3005",0.75,0.29,104.667709117704
"3006",0.76,0.29,104.903734239273
"3007",0.77,0.29,105.139759360843
"3008",0.78,0.29,105.375784482412
"3009",0.79,0.29,105.611809603981
"3010",0.8,0.29,105.847834725551
"3011",0.81,0.29,106.08385984712
"3012",0.82,0.29,106.319884968689
"3013",0.83,0.29,106.555910090259
"3014",0.84,0.29,106.791935211828
"3015",0.85,0.29,107.027960333398
"3016",0.86,0.29,107.263985454967
"3017",0.87,0.29,107.500010576536
"3018",0.88,0.29,107.736035698106
"3019",0.89,0.29,107.972060819675
"3020",0.9,0.29,108.208085941244
"3021",0.91,0.29,108.444111062814
"3022",0.92,0.29,108.680136184383
"3023",0.93,0.29,108.916161305953
"3024",0.94,0.29,109.152186427522
"3025",0.95,0.29,109.388211549091
"3026",0.96,0.29,109.624236670661
"3027",0.97,0.29,109.86026179223
"3028",0.98,0.29,110.0962869138
"3029",0.99,0.29,110.332312035369
"3030",1,0.29,111.565190055909
"3031",0,0.3,86.965825
"3032",0.01,0.3,87.2021185715694
"3033",0.02,0.3,87.4384121431388
"3034",0.03,0.3,87.6747057147082
"3035",0.04,0.3,87.9109992862775
"3036",0.05,0.3,88.1472928578469
"3037",0.06,0.3,88.3835864294163
"3038",0.07,0.3,88.6198800009857
"3039",0.08,0.3,88.8561735725551
"3040",0.09,0.3,89.0924671441245
"3041",0.1,0.3,89.3287607156938
"3042",0.11,0.3,89.5650542872632
"3043",0.12,0.3,89.8013478588326
"3044",0.13,0.3,90.037641430402
"3045",0.14,0.3,90.2739350019714
"3046",0.15,0.3,90.5102285735408
"3047",0.16,0.3,90.7465221451101
"3048",0.17,0.3,90.9828157166795
"3049",0.18,0.3,91.2191092882489
"3050",0.19,0.3,91.4554028598183
"3051",0.2,0.3,91.6916964313877
"3052",0.21,0.3,91.927990002957
"3053",0.22,0.3,92.1642835745264
"3054",0.23,0.3,92.4005771460958
"3055",0.24,0.3,92.6368707176652
"3056",0.25,0.3,92.8731642892346
"3057",0.26,0.3,93.109457860804
"3058",0.27,0.3,93.3457514323733
"3059",0.28,0.3,93.5820450039427
"3060",0.29,0.3,93.8183385755121
"3061",0.3,0.3,94.0546321470815
"3062",0.31,0.3,94.2909257186509
"3063",0.32,0.3,94.5272192902202
"3064",0.33,0.3,94.7635128617896
"3065",0.34,0.3,94.999806433359
"3066",0.35,0.3,95.2361000049284
"3067",0.36,0.3,95.4723935764978
"3068",0.37,0.3,95.7086871480672
"3069",0.38,0.3,95.9449807196365
"3070",0.39,0.3,96.181274291206
"3071",0.4,0.3,96.4175678627753
"3072",0.41,0.3,96.6538614343447
"3073",0.42,0.3,96.8901550059141
"3074",0.43,0.3,97.1264485774835
"3075",0.44,0.3,97.3627421490528
"3076",0.45,0.3,97.5990357206223
"3077",0.46,0.3,97.8353292921916
"3078",0.47,0.3,98.071622863761
"3079",0.48,0.3,98.3079164353304
"3080",0.49,0.3,98.5442100068998
"3081",0.5,0.3,98.7805035784692
"3082",0.51,0.3,99.0167971500386
"3083",0.52,0.3,99.2530907216079
"3084",0.53,0.3,99.4893842931773
"3085",0.54,0.3,99.7256778647467
"3086",0.55,0.3,99.9619714363161
"3087",0.56,0.3,100.198265007885
"3088",0.57,0.3,100.434558579455
"3089",0.58,0.3,100.670852151024
"3090",0.59,0.3,100.907145722594
"3091",0.6,0.3,101.143439294163
"3092",0.61,0.3,101.379732865732
"3093",0.62,0.3,101.616026437302
"3094",0.63,0.3,101.852320008871
"3095",0.64,0.3,102.088613580441
"3096",0.65,0.3,102.32490715201
"3097",0.66,0.3,102.561200723579
"3098",0.67,0.3,102.797494295149
"3099",0.68,0.3,103.033787866718
"3100",0.69,0.3,103.270081438287
"3101",0.7,0.3,103.506375009857
"3102",0.71,0.3,103.742668581426
"3103",0.72,0.3,103.978962152996
"3104",0.73,0.3,104.215255724565
"3105",0.74,0.3,104.451549296134
"3106",0.75,0.3,104.687842867704
"3107",0.76,0.3,104.924136439273
"3108",0.77,0.3,105.160430010843
"3109",0.78,0.3,105.396723582412
"3110",0.79,0.3,105.633017153981
"3111",0.8,0.3,105.869310725551
"3112",0.81,0.3,106.10560429712
"3113",0.82,0.3,106.341897868689
"3114",0.83,0.3,106.578191440259
"3115",0.84,0.3,106.814485011828
"3116",0.85,0.3,107.050778583398
"3117",0.86,0.3,107.287072154967
"3118",0.87,0.3,107.523365726536
"3119",0.88,0.3,107.759659298106
"3120",0.89,0.3,107.995952869675
"3121",0.9,0.3,108.232246441244
"3122",0.91,0.3,108.468540012814
"3123",0.92,0.3,108.704833584383
"3124",0.93,0.3,108.941127155953
"3125",0.94,0.3,109.177420727522
"3126",0.95,0.3,109.413714299091
"3127",0.96,0.3,109.650007870661
"3128",0.97,0.3,109.88630144223
"3129",0.98,0.3,110.1225950138
"3130",0.99,0.3,110.358888585369
"3131",1,0.3,111.592035055909
"3132",0,0.31,86.965825
"3133",0.01,0.31,87.2023870215694
"3134",0.02,0.31,87.4389490431388
"3135",0.03,0.31,87.6755110647082
"3136",0.04,0.31,87.9120730862775
"3137",0.05,0.31,88.1486351078469
"3138",0.06,0.31,88.3851971294163
"3139",0.07,0.31,88.6217591509857
"3140",0.08,0.31,88.8583211725551
"3141",0.09,0.31,89.0948831941245
"3142",0.1,0.31,89.3314452156938
"3143",0.11,0.31,89.5680072372632
"3144",0.12,0.31,89.8045692588326
"3145",0.13,0.31,90.041131280402
"3146",0.14,0.31,90.2776933019714
"3147",0.15,0.31,90.5142553235408
"3148",0.16,0.31,90.7508173451101
"3149",0.17,0.31,90.9873793666795
"3150",0.18,0.31,91.2239413882489
"3151",0.19,0.31,91.4605034098183
"3152",0.2,0.31,91.6970654313877
"3153",0.21,0.31,91.9336274529571
